Unnamed: 0,datetime,open,high,low,close,volume,ATR,SMA_20,SMA_50,RSI,Volume_SMA,Volume_Ratio,Price_Change,Price_Volatility,trade_type,signals
53,2019-10-31,9163.4,9438.64,8933.0,9150.0,98836.044,541.5670411930993,8435.692500000001,8786.900399999999,57.77395441434352,97481.23895,1.0138981106989715,-0.001669339792478075,0.056177186333321104,HOLD,0
54,2019-11-01,9149.88,9280.0,9050.27,9231.01,87256.949,519.2929668221635,8482.232000000002,8763.217999999999,58.82681366354867,99956.01070000001,0.8729534961322739,0.008853551912568314,0.05568753170882133,HOLD,0
55,2019-11-02,9231.7,9375.0,9194.98,9287.8,56602.055,495.0591834777233,8532.889000000001,8742.1472,59.58753081959793,100595.0678,0.5626722685105641,0.00615208953299784,0.05561543895665923,HOLD,0
56,2019-11-03,9288.96,9366.69,9073.0,9197.88,75612.722,480.6756703721717,8575.480500000001,8719.459799999999,57.767570379097464,101275.71285000001,0.7466027132486384,-0.009681517689872798,0.05554102568833941,HOLD,0
57,2019-11-04,9197.86,9550.0,9126.01,9395.46,90433.357,476.6266939170165,8637.253,8701.3246,60.61411828419998,101485.04325000002,0.8911003444835206,0.021481036934597908,0.055523927316521185,HOLD,0
58,2019-11-05,9395.47,9457.13,9164.33,9313.2,113738.226,463.49621578008674,8703.302500000002,8682.6032,58.836058304028974,103650.23195000002,1.0973272694157243,-0.008755292449757479,0.055024758382240524,LONG,1
59,2019-11-06,9313.1,9450.0,9259.48,9343.6,73767.911,443.9979146529377,8767.022500000003,8665.744799999999,59.31108529069555,104420.89740000002,0.7064477785267529,0.003264184168706663,0.04995580351765515,HOLD,0
60,2019-11-07,9344.29,9381.93,9091.2,9219.64,77389.569,433.0502064634421,8830.8075,8647.034399999999,56.45045682029915,104527.80825000002,0.7403730193491357,-0.013266835052870518,0.05021022067029978,HOLD,0
61,2019-11-08,9221.63,9259.3,8669.85,8775.03,151851.16,444.2216202874819,8872.202500000001,8617.629,47.58539778494048,108219.1465,1.4031820145615361,-0.04822422567475504,0.02920860704606373,HOLD,0
62,2019-11-09,8775.6,8878.0,8727.0,8811.15,66846.392,423.2772188383761,8901.8485,8590.525000000001,48.29578206638991,107628.27035,0.6210858149315228,0.004116225243674165,0.022311332782487262,HOLD,0
63,2019-11-10,8811.3,9187.0,8760.0,9041.31,91099.197,423.54313177849207,8943.827000000001,8571.6846,52.695365248973104,109186.8044,0.8343425517451998,0.026121448392094182,0.021567049713486993,HOLD,0
64,2019-11-11,9041.31,9072.91,8611.11,8728.93,113373.762,426.27576522288547,8979.229,8545.8024,46.866474682645496,111380.14850000001,1.0178991815583724,-0.03455030299812745,0.021718322846343716,HOLD,0
65,2019-11-12,8729.89,8889.06,8552.12,8817.0,107520.546,419.89463913553647,9046.829,8528.103200000001,48.59297019476049,111331.96885000002,0.9657652434483106,0.010089438224387237,0.020905512189757527,HOLD,0
66,2019-11-13,8817.94,8838.0,8712.0,8774.76,58585.811,398.9021649115696,9114.9995,8530.686200000002,47.79088138230653,110925.28270000003,0.5281556158702491,-0.004790745151411979,0.019925963428427403,HOLD,0
67,2019-11-14,8774.78,8798.06,8581.39,8642.25,87099.995,385.8855817036004,9114.612,8534.929800000002,45.266607969486216,107024.33615000003,0.8138335460256902,-0.015101267726980616,0.020182898889469378,HOLD,0
68,2019-11-15,8642.47,8780.0,8380.0,8473.27,145602.497,386.8937544390575,9076.664499999999,8543.192200000001,42.20515108529428,101896.40295000003,1.4289267607556893,-0.019552778500969037,0.02023232483891277,HOLD,0
69,2019-11-16,8473.3,8540.54,8435.0,8491.06,48657.04,366.79705769341064,9024.551499999998,8549.483,42.64494299587755,96152.05400000003,0.5060426478252871,0.0020995436236539433,0.02007489878249232,HOLD,0
70,2019-11-17,8491.18,8631.0,8355.78,8504.04,72152.266,360.2558392867384,8988.8855,8555.6562,42.985840840669454,91979.66855000003,0.7844371167828043,0.0015286666211287159,0.02014863420711102,HOLD,0
71,2019-11-18,8504.13,8504.71,8050.0,8183.26,123477.142,367.0025650519714,8927.2975,8558.4822,37.11477855889169,91918.37495000003,1.3433346930596488,-0.03772089500990128,0.02028599198773049,HOLD,0
72,2019-11-19,8183.3,8212.87,8000.0,8131.7,110854.03,355.9930961196878,8875.617500000002,8555.3994,36.257582021081554,92537.83355000002,1.1979319781687279,-0.0063006674601565615,0.020304681224835534,HOLD,0
73,2019-11-20,8131.12,8230.0,8037.5,8094.05,87352.38,344.3150178254244,8822.820000000002,8551.480399999999,35.610808657811425,91963.65035000004,0.949857684721624,-0.004630028161393018,0.020032252171286697,HOLD,0
74,2019-11-21,8094.57,8131.51,7432.0,7621.9,180289.189,369.68608798075127,8742.3645,8536.8756,28.69735758457596,96615.26235000003,1.866052884552354,-0.058332972986329557,0.023852021248305245,HOLD,0
75,2019-11-22,7621.89,7765.03,6762.73,7262.72,371213.951,414.8727959821262,8641.1105,8517.724599999998,24.759408016093904,112345.85715000003,3.304206852099307,-0.047124732678203496,0.023729438288264983,HOLD,0
76,2019-11-23,7261.89,7345.84,7073.38,7305.99,139643.311,404.7004534119743,8546.516,8501.233199999999,26.075469705380623,115547.38660000004,1.2085371647860355,0.00595782296439884,0.02383739493376283,HOLD,0
77,2019-11-24,7306.19,7324.92,6855.91,6900.86,183676.078,409.29399245397616,8421.786,8476.807599999998,22.166109333638936,120209.52265000006,1.5279661207439286,-0.055451759446700555,0.023500671193737954,CLOSE_LONG,-1
78,2019-11-25,6899.77,7386.29,6510.19,7102.03,333987.914,442.6372787072636,8311.227499999999,8461.792399999998,27.94311194072864,131222.00705000007,2.545212662939526,0.029151439095996823,0.026234551592318647,HOLD,0
79,2019-11-26,7103.34,7340.06,7011.9,7150.0,193962.094,434.4603302281734,8201.547499999999,8441.054799999998,29.290835179881032,137231.71620000008,1.4133911560015884,0.0067544068386080625,0.026010250923555838,HOLD,0
80,2019-11-27,7149.97,7669.2,6850.0,7506.77,297842.994,461.9417352118753,8115.9039999999995,8427.8378,38.503382601046404,148254.38745000007,2.008999525227878,0.049897902097902236,0.031179547789302355,HOLD,0
81,2019-11-28,7506.78,7643.0,7356.0,7415.79,175000.609,449.4458969824556,8047.942,8404.9582,37.173303487826274,149411.85990000007,1.171263172261735,-0.012119726593461722,0.03115683521806166,HOLD,0
82,2019-11-29,7417.0,7850.0,7394.57,7736.66,185819.186,449.8733329122802,7994.217500000001,8388.570999999998,44.46032108971962,155360.49960000007,1.1960516764455609,0.04326848521870219,0.03412257997981174,HOLD,0
83,2019-11-30,7737.23,7800.0,7444.18,7542.93,141966.392,443.1552377042602,7919.2985,8374.317999999997,41.342476060470304,157903.85935000007,0.8990685381876952,-0.025040521361931356,0.03440110872450738,HOLD,0
84,2019-12-01,7541.08,7541.08,7222.29,7387.38,196291.252,434.40414929681305,7852.2210000000005,8356.061199999998,38.97890129832283,162049.73385000005,1.211302526307728,-0.020621959901523712,0.034445003969689594,HOLD,0
85,2019-12-02,7388.0,7416.75,7137.74,7291.0,143966.953,423.30456720418357,7775.921,8336.387999999999,37.546566069157144,163872.05420000007,0.8785326680795337,-0.013046574022183788,0.033505692950147235,HOLD,0
86,2019-12-03,7291.74,7404.42,7231.35,7290.86,84699.47,405.43066954674185,7701.726,8315.284199999998,37.54440789674337,165177.73715000006,0.5127777596510074,-1.920175558911552e-05,0.033567707228701164,HOLD,0
87,2019-12-04,7290.85,7800.0,7070.0,7191.0,274879.481,428.614193150546,7629.1635,8295.903999999999,35.95679332372032,174566.71145000006,1.5746385935598717,-0.01369660094968217,0.03360092724323211,HOLD,0
88,2019-12-05,7189.42,7480.0,7142.54,7384.99,176315.108,422.1031793540784,7574.7495,8283.759599999998,41.16191417447878,176102.34200000006,1.0012081951755074,0.02697677652621322,0.031413140674332145,HOLD,0
89,2019-12-06,7384.66,7602.44,7295.73,7522.1,136218.707,413.86080940021566,7526.3015,8272.817599999997,44.58976721113596,180480.42535000006,0.7547561279060336,0.018566037327064855,0.028929111657190944,HOLD,0
90,2019-12-07,7521.13,7616.91,7467.44,7487.2,83208.782,394.97575158591457,7475.4595,8263.682799999997,43.888862525350056,181033.25115000008,0.4596325894354904,-0.004639661796572825,0.02898149846353168,HOLD,0
91,2019-12-08,7487.19,7559.39,7376.0,7508.2,84380.338,379.8624836154921,7441.7065,8254.904199999997,44.45464572914524,179078.41095000008,0.4711921306000396,0.0028047868362004458,0.023794166906070575,HOLD,0
92,2019-12-09,7507.87,7676.48,7269.05,7337.49,136440.176,381.8315919286712,7401.995999999999,8237.289399999998,40.84881915227687,180357.7182500001,0.7564975722906161,-0.022736474787565575,0.024001590016599003,HOLD,0
93,2019-12-10,7338.2,7403.71,7152.0,7220.98,126662.794,372.53719250519464,7358.342500000001,8217.674199999998,38.55051855789656,182323.2389500001,0.6947155761901296,-0.01587872692160397,0.024457871720823195,HOLD,0
94,2019-12-11,7220.92,7267.0,7117.74,7205.77,97320.727,356.58882161196647,7337.536,8201.371799999997,38.24797599878818,178174.81585000007,0.5462092189388389,-0.00210636229431449,0.019999589888634633,HOLD,0
95,2019-12-12,7206.78,7295.12,7080.0,7194.77,140594.105,346.48390578254026,7334.138499999999,8195.967199999997,38.01561330232073,166643.8235500001,0.8436802637201608,-0.0015265544140320442,0.019816772609389553,HOLD,0
96,2019-12-13,7194.08,7298.0,7190.0,7252.98,80178.833,329.4493410837874,7331.488,8192.799799999997,40.08980217741193,163670.5996500001,0.4898792646416503,0.008090599143544486,0.015369489988924337,HOLD,0
97,2019-12-14,7252.98,7266.14,7007.86,7061.34,97837.512,324.3658167206598,7339.512000000001,8161.026599999998,35.837912887559725,159378.6713500001,0.613868287213576,-0.026422242995292944,0.015515342355103564,HOLD,0
98,2019-12-15,7060.79,7196.0,7004.77,7115.0,87933.233,314.8561155263269,7340.160500000001,8118.682199999998,37.82631330013545,147075.9373000001,0.5978764073462065,0.007599124245539768,0.01509988214826876,HOLD,0
99,2019-12-16,7115.45,7147.34,6831.0,6887.54,117597.89,314.9621072744464,7327.037500000001,8065.766599999998,33.13824513167088,143257.7271000001,0.820883399315079,-0.03196907940969784,0.01685436787914612,HOLD,0
100,2019-12-17,6887.48,6940.0,6550.0,6618.96,166411.289,320.3219567548431,7282.647000000002,8013.798599999998,28.626707167434557,136686.1418500001,1.2174700869282007,-0.03899505483815702,0.019213395215348483,HOLD,0
101,2019-12-18,6618.96,7479.99,6427.0,7277.44,328489.593,372.6553884152114,7275.729500000001,7971.046999999999,47.49873218597246,144360.5910500001,2.2754796902031647,0.09948390683732788,0.03409517071070918,HOLD,0
102,2019-12-19,7278.11,7367.87,7042.82,7146.29,158849.566,369.2550035284106,7246.211000000001,7930.666799999998,44.94945205209916,143012.11005000008,1.110742061944704,-0.01802144710227771,0.03361360713898233,HOLD,0
103,2019-12-20,7146.29,7217.08,7078.17,7184.39,86449.566,352.801788990667,7228.284000000002,7891.354599999999,45.85854199830437,140236.2687500001,0.6164565470157658,0.005331437711036058,0.03317888398257395,HOLD,0
104,2019-12-21,7184.39,7185.0,7108.0,7131.01,44340.865,333.10166120561934,7215.465500000003,7849.354599999999,44.74369484232737,132638.74940000012,0.33429797250485804,-0.007429997536325339,0.03319925883702564,HOLD,0
105,2019-12-22,7131.02,7517.61,7122.0,7502.92,129797.395,337.56654254807506,7226.061500000003,7813.656999999998,53.26790765201215,131930.2715000001,0.9838333047014151,0.052153902462624524,0.03633308151187088,HOLD,0
106,2019-12-23,7502.92,7691.0,7262.0,7314.01,215298.787,344.0975037946411,7227.219000000005,7775.979599999999,49.12261060786458,138460.2373500001,1.5549502956272367,-0.02517819728852233,0.036459056739686954,HOLD,0
107,2019-12-24,7314.03,7434.55,7156.08,7252.04,149081.004,339.40982495216673,7230.271000000005,7733.111199999998,47.808280743306305,132170.3135000001,1.1279462085863923,-0.008472780321602036,0.03625839327176369,HOLD,0
108,2019-12-25,7251.57,7267.63,7123.19,7201.45,96965.072,325.48340888415487,7221.094000000006,7690.876199999998,46.709537121142944,128202.81170000011,0.7563412277329945,-0.0069759681413781305,0.03631272217691575,HOLD,0
109,2019-12-26,7201.67,7438.8,7151.0,7197.46,133973.533,322.79173682100094,7204.8620000000055,7647.9533999999985,46.61853641225811,128090.5530000001,1.0459282894968833,-0.000554055086128491,0.03630937905397871,HOLD,0
110,2019-12-27,7197.84,7270.0,7078.89,7248.4,112284.61,313.3858984766437,7192.922000000004,7608.528599999999,48.01111728051482,129544.34440000009,0.8667658207701727,0.007077496783587378,0.03629434521273573,HOLD,0
111,2019-12-28,7248.4,7359.15,7235.0,7311.48,91292.882,299.86904858545483,7183.086000000005,7579.257599999998,49.75897417974116,129889.97160000009,0.7028478093839227,0.00870261023122354,0.03549196797966606,HOLD,0
112,2019-12-29,7310.29,7527.0,7283.6,7383.67,102543.974,295.83554511506514,7185.395000000006,7550.707999999997,51.75787770864358,128195.16150000009,0.799905182068825,0.009873513980753534,0.03551956854365434,HOLD,0
113,2019-12-30,7383.68,7400.0,7215.58,7240.43,94375.362,287.8772918925605,7186.367500000005,7514.690399999997,47.70236986416958,126580.78990000009,0.7455741275951694,-0.0193995668820518,0.03471144956118359,HOLD,0
114,2019-12-31,7240.8,7319.0,7141.0,7189.0,89203.437,280.0289139002347,7185.529000000005,7483.891799999997,46.299610995417424,126174.9254000001,0.7069822844531671,-0.007103169286907018,0.0326499937907958,HOLD,0
115,2020-01-01,7189.43,7260.43,7170.15,7197.57,56801.329,266.475420050218,7185.669000000006,7451.503199999997,46.58150361670702,121985.28660000008,0.4656408209807818,0.001192099040200345,0.018665326317374508,HOLD,0
116,2020-01-02,7197.57,7209.59,6922.0,6962.04,115295.677,267.98360433234535,7171.122000000006,7415.248799999997,40.31752540812839,123741.1288000001,0.9317490321778923,-0.03272354419616619,0.02007917860952843,HOLD,0
117,2020-01-03,6962.34,7407.28,6863.44,7341.72,208493.458,287.6876325943207,7185.141000000006,7389.238199999996,51.61336102162084,129273.92610000008,1.612803635581699,0.05453573952462221,0.025083358752783797,HOLD,0
118,2020-01-04,7341.6,7400.0,7269.21,7350.71,92586.033,276.4806588375835,7196.926500000006,7366.786999999996,51.845759208801404,129506.56610000008,0.7149138131614775,0.0012245086982340947,0.024943699704711844,HOLD,0
119,2020-01-05,7350.54,7495.0,7303.0,7354.36,117765.972,270.4463260634704,7220.2675000000045,7344.052999999996,51.94667255367445,129514.97020000007,0.9092846318703004,0.0004965506733363156,0.02044046946015113,HOLD,0
120,2020-01-06,7354.36,7808.65,7345.0,7757.39,168150.317,284.2465884875082,7277.189000000006,7329.119999999996,61.53263446914926,129601.92160000007,1.2974369123860268,0.05480150550149854,0.0240858038233122,HOLD,0
121,2020-01-07,7757.74,8215.33,7733.0,8152.49,280809.162,298.3954035955433,7320.941500000005,7328.504599999997,68.22464967859295,127217.90005000008,2.207308577563648,0.05093207895954688,0.02671786187310743,HOLD,0
122,2020-01-08,8150.9,8468.42,7870.11,8059.84,321225.114,319.8178747672902,7366.619000000004,7327.067399999996,65.35349639143924,135336.67745000008,2.373525935854869,-0.011364626022233648,0.02694099933038663,LONG,1
123,2020-01-09,8059.77,8060.0,7750.01,7818.59,187263.143,319.1158837124837,7398.329000000003,7321.558199999997,58.45515812497929,140377.35630000007,1.333998216918977,-0.029932355977289826,0.02877439408224097,HOLD,0
124,2020-01-10,7817.91,8210.62,7670.0,8207.09,253783.948,334.9376063044492,7452.133000000003,7333.261999999997,64.8834537375974,150849.51045000006,1.6823650752523864,0.049689266223193584,0.031027524352679983,HOLD,0
125,2020-01-11,8207.2,8292.19,8003.87,8020.56,164741.715,331.6077772827029,7478.015000000002,7348.418799999998,60.07695336060919,152596.72645000005,1.0795887882560795,-0.022727909648852407,0.032193304929161,HOLD,0
126,2020-01-12,8020.58,8195.0,7956.28,8186.7,108629.964,324.97293604822414,7521.649500000002,7366.0329999999985,62.72555365005809,147263.28530000005,0.7376581595249795,0.020714264340644384,0.03239471840604424,HOLD,0
127,2020-01-13,8186.22,8200.0,8053.78,8113.0,74581.364,312.2048691876367,7564.697500000002,7390.2757999999985,60.79863001139636,143538.30330000006,0.5195920690529715,-0.009002406341993674,0.031835549170566295,HOLD,0
128,2020-01-14,8112.99,8893.0,8109.02,8825.0,290777.981,345.90309281709114,7645.875000000002,7424.735199999998,70.29316293082137,153228.94875000004,1.8976700119141159,0.0877603845679773,0.037772612953473894,HOLD,0
129,2020-01-15,8825.0,8921.2,8570.52,8825.3,237633.837,346.2443004730132,7727.267000000002,7458.241199999998,70.29642735805389,158411.96395000006,1.5001003148664007,3.3994334277531735e-05,0.03780737301512154,HOLD,0
130,2020-01-16,8825.35,8868.21,8596.25,8725.08,167958.963,340.93827901065504,7801.101000000001,7482.607399999997,67.62303286128387,161195.68160000007,1.0419569639389143,-0.011355987898428288,0.03611212310923648,HOLD,0
131,2020-01-17,8724.99,9039.0,8680.0,8918.72,205717.686,342.2284019384654,7881.463000000001,7512.665999999997,69.99722863462823,166916.92180000004,1.2324555460379927,0.022193492781727997,0.03451453866880169,HOLD,0
132,2020-01-18,8918.73,8995.0,8816.0,8925.0,114708.682,330.5692303714322,7958.5295,7536.432799999998,70.07387298209501,167525.15720000005,0.6847251118412917,0.000704136916508169,0.034530250017822804,HOLD,0
133,2020-01-19,8925.0,9205.3,8440.91,8705.85,225314.525,361.5564282020441,8031.8005,7559.6911999999975,63.9358344438716,174072.11535000004,1.294374601853771,-0.024554621848739466,0.03593212733910951,HOLD,0
134,2020-01-20,8705.98,8750.37,8526.06,8650.0,125161.675,351.7531119018982,8104.8505000000005,7584.943599999998,62.434881196600934,175870.02725,0.711671436896306,-0.006415226543071695,0.03409320501648281,HOLD,0
135,2020-01-21,8650.0,8790.1,8448.6,8742.43,107577.153,351.0207467660483,8182.0935,7613.972199999997,63.94350445828587,178408.81845000002,0.6029811414851618,0.010685549132948058,0.03184787410561854,HOLD,0
136,2020-01-22,8742.78,8820.0,8585.85,8684.57,94305.496,342.6728362827591,8268.22,7641.846399999998,62.25795672416417,177359.3094,0.5317200225859697,-0.0066182972011215035,0.03167982660561034,HOLD,0
137,2020-01-23,8684.47,8694.0,8326.0,8409.6,163407.064,344.4819194054191,8321.614,7666.218399999997,54.85729462797223,175104.98969999998,0.9331947894800626,-0.03166190151037984,0.03183288232143514,HOLD,0
138,2020-01-24,8410.0,8528.0,8247.0,8441.96,144785.391,339.94749659074625,8376.1765,7687.357799999998,55.52729818655714,177714.9576,0.814705711636734,0.0038479832572297923,0.02920651586366832,HOLD,0
